# Src-x Src-y Src-Int Rec-x Rec-y Rec-Int
0.0000 0.4839 5.0684 0.5806 1.0000 1.6062
0.0000 0.4839 8.1364 0.6129 1.0000 2.6872
0.0000 0.4839 3.7292 0.6452 1.0000 1.2218
0.0000 0.4839 3.5426 0.6774 1.0000 1.1320
0.0000 0.4839 3.7493 0.7097 1.0000 1.1622
0.0000 0.4839 9.5736 0.7419 1.0000 2.8682
0.0000 0.4839 9.3089 0.7742 1.0000 2.6853
0.0000 0.4839 3.8063 0.8065 1.0000 1.0534
0.0000 0.4839 9.6415 0.8387 1.0000 2.5552
0.0000 0.4839 2.5575 0.8710 1.0000 0.6478
0.0000 0.4839 2.3238 0.9032 1.0000 0.5616
0.0000 0.4839 3.6282 0.9355 1.0000 0.8355
0.0000 0.4839 2.4469 0.9677 1.0000 0.5361
0.0000 0.4839 9.5738 0.0000 1.0000 3.4102
0.0000 0.4839 9.8608 1.0000 0.0000 2.0870
0.0000 0.4839 2.2926 1.0000 1.0000 0.4769
0.0000 0.5161 4.2325 1.0000 0.0323 0.8839
0.0000 0.5161 5.4650 1.0000 0.0645 1.1741
0.0000 0.5161 8.4438 1.0000 0.0968 1.8628
0.0000 0.5161 7.9683 1.0000 0.1290 1.7990
0.0000 0.5161 6.5870 1.0000 0.1613 1.5142
0.0000 0.5161 3.0160 1.0000 0.1935 0.6665
0.0000 0.5161 4.3289 1.0000 0.2258 0.9250
0.0000 0.5161 1.3463 1.0000 0.2581 0.2875
0.0000 0.5161 2.2485 1.0000 0.2903 0.4856
0.0000 0.5161 5.5488 1.0000 0.3226 1.2114
0.0000 0.5161 3.1001 1.0000 0.3548 0.6846
0.0000 0.5161 4.4560 1.0000 0.3871 0.9959
0.0000 0.5161 5.4588 1.0000 0.4194 1.2372
0.0000 0.5161 8.6955 1.0000 0.4516 2.0114
0.0000 0.5161 8.9852 1.0000 0.4839 2.1294
0.0000 0.5161 2.9632 1.0000 0.5161 0.7227
0.0000 0.5161 7.7633 1.0000 0.5484 1.9561
0.0000 0.5161 4.3847 1.0000 0.5806 1.1313
0.0000 0.5161 8.7248 1.0000 0.6129 2.2923
0.0000 0.5161 4.9870 1.0000 0.6452 1.3283
0.0000 0.5161 7.3214 1.0000 0.6774 1.9663
0.0000 0.5161 2.7828 1.0000 0.7097 0.7512
0.0000 0.5161 2.6372 1.0000 0.7419 0.7015
0.0000 0.5161 2.2957 1.0000 0.7742 0.5995
0.0000 0.5161 7.2183 1.0000 0.8065 1.8437
0.0000 0.5161 3.7672 1.0000 0.8387 0.9396
0.0000 0.5161 3.8589 1.0000 0.8710 0.9361
0.0000 0.5161 7.2186 1.0000 0.9032 1.6978
0.0000 0.5161 4.0031 1.0000 0.9355 0.9102
0.0000 0.5161 3.5656 1.0000 0.9677 0.7822
0.0000 0.5161 1.4489 0.0323 1.0000 0.5493
0.0000 0.5161 8.6317 0.0645 1.0000 3.2516
0.0000 0.5161 2.3800 0.0968 1.0000 0.8871
0.0000 0.5161 6.1470 0.1290 1.0000 2.2578
0.0000 0.5161 7.7991 0.1613 1.0000 2.8121
0.0000 0.5161 3.3171 0.1935 1.0000 1.2530
0.0000 0.5161 5.5746 0.2258 1.0000 2.1588
0.0000 0.5161 5.0997 0.2581 1.0000 1.9954
0.0000 0.5161 1.3949 0.2903 1.0000 0.5465
0.0000 0.5161 5.0399 0.3226 1.0000 1.9635
0.0000 0.5161 7.4894 0.3548 1.0000 2.8792
0.0000 0.5161 2.0593 0.3871 1.0000 0.7786
0.0000 0.5161 1.4726 0.4194 1.0000 0.5443
0.0000 0.5161 7.8396 0.4516 1.0000 2.8723
0.0000 0.5161 5.9007 0.4839 1.0000 2.1141
0.0000 0.5161 2.0112 0.5161 1.0000 0.7003
0.0000 0.5161 1.3279 0.5484 1.0000 0.4485
0.0000 0.5161 3.2782 0.5806 1.0000 1.0720
0.0000 0.5161 1.3571 0.6129 1.0000 0.4379
0.0000 0.5161 9.2659 0.6452 1.0000 3.0825
0.0000 0.5161 2.9270 0.6774 1.0000 0.9518
0.0000 0.5161 9.2990 0.7097 1.0000 2.9357
0.0000 0.5161 1.7300 0.7419 1.0000 0.5271
0.0000 0.5161 1.2095 0.7742 1.0000 0.3547
0.0000 0.5161 9.6684 0.8065 1.0000 2.7206
0.0000 0.5161 8.0655 0.8387 1.0000 2.1725
0.0000 0.5161 1.5506 0.8710 1.0000 0.3988
0.0000 0.5161 7.8368 0.9032 1.0000 1.9225
0.0000 0.5161 2.8844 0.9355 1.0000 0.6734
0.0000 0.5161 5.4569 0.9677 1.0000 1.2118
0.0000 0.5161 1.1009 0.0000 1.0000 0.4183
0.0000 0.5161 6.7440 1.0000 0.0000 1.3710
0.0000 0.5161 8.5410 1.0000 1.0000 1.8011
0.0000 0.5484 4.3810 1.0000 0.0323 0.8827
0.0000 0.5484 2.0880 1.0000 0.0645 0.4332
0.0000 0.5484 4.0704 1.0000 0.0968 0.8652
0.0000 0.5484 2.1474 1.0000 0.1290 0.4667
0.0000 0.5484 3.6951 1.0000 0.1613 0.8015
0.0000 0.5484 9.0292 1.0000 0.1935 1.8769
0.0000 0.5484 5.3001 1.0000 0.2258 1.0982
0.0000 0.5484 4.9135 1.0000 0.2581 1.0247
0.0000 0.5484 7.1872 1.0000 0.2903 1.5207
0.0000 0.5484 5.1563 1.0000 0.3226 1.1059
0.0000 0.5484 9.7534 1.0000 0.3548 2.1258
0.0000 0.5484 9.4684 1.0000 0.3871 2.1079
0.0000 0.5484 4.1288 1.0000 0.4194 0.9442
0.0000 0.5484 8.2993 1.0000 0.4516 1.9501
0.0000 0.5484 8.6991 1.0000 0.4839 2.0977
0.0000 0.5484 6.1939 1.0000 0.5161 1.5370
0.0000 0.5484 8.3475 1.0000 0.5484 2.1353
0.0000 0.5484 2.0650 1.0000 0.5806 0.5397
0.0000 0.5484 7.0795 1.0000 0.6129 1.8834
0.0000 0.5484 6.9951 1.0000 0.6452 1.8876
0.0000 0.5484 1.9276 1.0000 0.6774 0.5251
0.0000 0.5484 5.5179 1.0000 0.7097 1.5048
0.0000 0.5484 4.8553 1.0000 0.7419 1.3047
0.0000 0.5484 2.2533 1.0000 0.7742 0.5950
0.0000 0.5484 4.4121 1.0000 0.8065 1.1398
0.0000 0.5484 1.2125 1.0000 0.8387 0.3058
0.0000 0.5484 1.3128 1.0000 0.8710 0.3225
0.0000 0.5484 7.9968 1.0000 0.9032 1.9035
0.0000 0.5484 7.4860 1.0000 0.9355 1.7222
0.0000 0.5484 1.6942 1.0000 0.9677 0.3759
0.0000 0.5484 8.7229 0.0323 1.0000 3.5269
0.0000 0.5484 6.5622 0.0645 1.0000 2.6351
0.0000 0.5484 6.7340 0.0968 1.0000 2.6736
0.0000 0.5484 2.6137 0.1290 1.0000 1.0216
0.0000 0.5484 8.4747 0.1613 1.0000 3.2478
0.0000 0.5484 4.8298 0.1935 1.0000 1.8078
0.0000 0.5484 4.0036 0.2258 1.0000 1.5879
0.0000 0.5484 3.6364 0.2581 1.0000 1.4580
0.0000 0.5484 1.0970 0.2903 1.0000 0.4424
0.0000 0.5484 3.4508 0.3226 1.0000 1.3844
0.0000 0.5484 5.5720 0.3548 1.0000 2.2121
0.0000 0.5484 6.1347 0.3871 1.0000 2.3984
0.0000 0.5484 9.6675 0.4194 1.0000 3.6958
0.0000 0.5484 7.6840 0.4516 1.0000 2.8641
0.0000 0.5484 3.8749 0.4839 1.0000 1.4014
0.0000 0.5484 7.2958 0.5161 1.0000 2.5530
0.0000 0.5484 2.4712 0.5484 1.0000 0.8354
0.0000 0.5484 7.3274 0.5806 1.0000 2.4252
0.0000 0.5484 7.0242 0.6129 1.0000 2.2577
0.0000 0.5484 7.2633 0.6452 1.0000 2.4145
0.0000 0.5484 8.3574 0.6774 1.0000 2.7327
0.0000 0.5484 6.3335 0.7097 1.0000 2.0122
0.0000 0.5484 3.4892 0.7419 1.0000 1.0737
0.0000 0.5484 2.9778 0.7742 1.0000 0.8832
0.0000 0.5484 3.4836 0.8065 1.0000 0.9914
0.0000 0.5484 4.7059 0.8387 1.0000 1.2821
0.0000 0.5484 5.0329 0.8710 1.0000 1.3099
0.0000 0.5484 5.6419 0.9032 1.0000 1.3991
0.0000 0.5484 4.6693 0.9355 1.0000 1.1024
0.0000 0.5484 4.1037 0.9677 1.0000 0.9215
0.0000 0.5484 3.5032 0.0000 1.0000 1.4197
0.0000 0.5484 6.0566 1.0000 0.0000 1.1840
0.0000 0.5484 2.5944 1.0000 1.0000 0.5531
0.0000 0.5806 3.2761 1.0000 0.0323 0.6357
0.0000 0.5806 4.1261 1.0000 0.0645 0.8233
0.0000 0.5806 2.6476 1.0000 0.0968 0.5411
0.0000 0.5806 3.8507 1.0000 0.1290 0.7935
0.0000 0.5806 4.6257 1.0000 0.1613 0.9373
0.0000 0.5806 8.7235 1.0000 0.1935 1.7523
0.0000 0.5806 5.0375 1.0000 0.2258 1.0174
0.0000 0.5806 1.4548 1.0000 0.2581 0.2968
0.0000 0.5806 5.6061 1.0000 0.2903 1.1637
0.0000 0.5806 9.3262 1.0000 0.3226 1.9825
0.0000 0.5806 7.4990 1.0000 0.3548 1.6383
0.0000 0.5806 1.8102 1.0000 0.3871 0.4066
0.0000 0.5806 2.3540 1.0000 0.4194 0.5435
0.0000 0.5806 8.7829 1.0000 0.4516 2.0859
0.0000 0.5806 8.4975 1.0000 0.4839 2.0721
0.0000 0.5806 9.8081 1.0000 0.5161 2.4600
0.0000 0.5806 5.7556 1.0000 0.5484 1.4838
0.0000 0.5806 9.1838 1.0000 0.5806 2.4204
0.0000 0.5806 5.5994 1.0000 0.6129 1.5010
0.0000 0.5806 9.8537 1.0000 0.6452 2.6770
0.0000 0.5806 8.9407 1.0000 0.6774 2.4552
0.0000 0.5806 9.8781 1.0000 0.7097 2.7076
0.0000 0.5806 9.0385 1.0000 0.7419 2.4420
0.0000 0.5806 6.3437 1.0000 0.7742 1.6837
0.0000 0.5806 7.6419 1.0000 0.8065 1.9842
0.0000 0.5806 3.8053 1.0000 0.8387 0.9654
0.0000 0.5806 1.4018 1.0000 0.8710 0.3460
0.0000 0.5806 4.4630 1.0000 0.9032 1.0670
0.0000 0.5806 9.8332 1.0000 0.9355 2.2690
0.0000 0.5806 4.9085 1.0000 0.9677 1.0908
0.0000 0.5806 4.5173 0.0323 1.0000 1.9479
0.0000 0.5806 1.0223 0.0645 1.0000 0.4376
0.0000 0.5806 3.0164 0.0968 1.0000 1.2755
0.0000 0.5806 7.6514 0.1290 1.0000 3.1816
0.0000 0.5806 8.9610 0.1613 1.0000 3.6484
0.0000 0.5806 3.6504 0.1935 1.0000 1.4494
0.0000 0.5806 3.4639 0.2258 1.0000 1.3362
0.0000 0.5806 5.3809 0.2581 1.0000 2.1882
0.0000 0.5806 9.5524 0.2903 1.0000 3.9302
0.0000 0.5806 3.7330 0.3226 1.0000 1.5348
0.0000 0.5806 2.9754 0.3548 1.0000 1.2135
0.0000 0.5806 9.3034 0.3871 1.0000 3.7372
0.0000 0.5806 5.7009 0.4194 1.0000 2.2391
0.0000 0.5806 4.9406 0.4516 1.0000 1.8933
0.0000 0.5806 5.8426 0.4839 1.0000 2.1708
0.0000 0.5806 4.3068 0.5161 1.0000 1.5465
0.0000 0.5806 8.8649 0.5484 1.0000 3.0760
0.0000 0.5806 7.2024 0.5806 1.0000 2.4167
0.0000 0.5806 9.8582 0.6129 1.0000 3.1901
0.0000 0.5806 8.2256 0.6452 1.0000 2.5954
0.0000 0.5806 7.6056 0.6774 1.0000 2.4510
0.0000 0.5806 7.1706 0.7097 1.0000 2.2474
0.0000 0.5806 8.6443 0.7419 1.0000 2.6187
0.0000 0.5806 7.8783 0.7742 1.0000 2.3078
0.0000 0.5806 9.1530 0.8065 1.0000 2.5867
0.0000 0.5806 6.1846 0.8387 1.0000 1.6768
0.0000 0.5806 9.9135 0.8710 1.0000 2.5692
0.0000 0.5806 5.3568 0.9032 1.0000 1.3258
0.0000 0.5806 6.5261 0.9355 1.0000 1.5391
0.0000 0.5806 2.1470 0.9677 1.0000 0.4814
0.0000 0.5806 6.0087 0.0000 1.0000 2.5974
0.0000 0.5806 5.2552 1.0000 0.0000 0.9891
0.0000 0.5806 5.4541 1.0000 1.0000 1.1623
0.0000 0.6129 6.4894 1.0000 0.0323 1.2105
0.0000 0.6129 6.7130 1.0000 0.0645 1.2851
0.0000 0.6129 6.9520 1.0000 0.0968 1.3512
0.0000 0.6129 5.7885 1.0000 0.1290 1.1250
0.0000 0.6129 7.9182 1.0000 0.1613 1.5344
0.0000 0.6129 4.8423 1.0000 0.1935 0.9422
0.0000 0.6129 7.0754 1.0000 0.2258 1.3933
0.0000 0.6129 1.3473 1.0000 0.2581 0.2710
0.0000 0.6129 5.7986 1.0000 0.2903 1.2005
0.0000 0.6129 2.1041 1.0000 0.3226 0.4479
0.0000 0.6129 4.4463 1.0000 0.3548 0.9744
0.0000 0.6129 7.2169 1.0000 0.3871 1.6240
0.0000 0.6129 3.5309 1.0000 0.4194 0.8179
0.0000 0.6129 3.1566 1.0000 0.4516 0.7525
0.0000 0.6129 2.8106 1.0000 0.4839 0.6879
0.0000 0.6129 1.9474 1.0000 0.5161 0.4899
0.0000 0.6129 3.2860 1.0000 0.5484 0.8487
0.0000 0.6129 6.7780 1.0000 0.5806 1.7851
0.0000 0.6129 1.3474 1.0000 0.6129 0.3614
0.0000 0.6129 3.8539 1.0000 0.6452 1.0474
0.0000 0.6129 1.4977 1.0000 0.6774 0.4128
0.0000 0.6129 4.7748 1.0000 0.7097 1.3059
0.0000 0.6129 7.0127 1.0000 0.7419 1.8920
0.0000 0.6129 2.9457 1.0000 0.7742 0.7803
0.0000 0.6129 5.0693 1.0000 0.8065 1.3129
0.0000 0.6129 8.1749 1.0000 0.8387 2.0641
0.0000 0.6129 2.5827 1.0000 0.8710 0.6328
0.0000 0.6129 2.1229 1.0000 0.9032 0.5008
0.0000 0.6129 7.1196 1.0000 0.9355 1.6197
0.0000 0.6129 4.6806 1.0000 0.9677 1.0244
0.0000 0.6129 1.9906 0.0323 1.0000 0.9154
0.0000 0.6129 1.1953 0.0645 1.0000 0.5452
0.0000 0.6129 6.2907 0.0968 1.0000 2.8322
0.0000 0.6129 4.6771 0.1290 1.0000 2.0681
0.0000 0.6129 7.9607 0.1613 1.0000 3.4412
0.0000 0.6129 7.2044 0.1935 1.0000 3.0317
0.0000 0.6129 5.2196 0.2258 1.0000 2.1300
0.0000 0.6129 3.8948 0.2581 1.0000 1.5360
0.0000 0.6129 8.4968 0.2903 1.0000 3.5302
0.0000 0.6129 5.9510 0.3226 1.0000 2.4806
0.0000 0.6129 8.1156 0.3548 1.0000 3.3743
0.0000 0.6129 3.6688 0.3871 1.0000 1.5069
0.0000 0.6129 4.8870 0.4194 1.0000 1.9643
0.0000 0.6129 1.7812 0.4516 1.0000 0.6980
0.0000 0.6129 6.1347 0.4839 1.0000 2.3331
0.0000 0.6129 2.5086 0.5161 1.0000 0.9224
0.0000 0.6129 7.5135 0.5484 1.0000 2.6622
0.0000 0.6129 3.8200 0.5806 1.0000 1.3069
0.0000 0.6129 7.0852 0.6129 1.0000 2.3372
0.0000 0.6129 3.2265 0.6452 1.0000 1.0289
0.0000 0.6129 6.8014 0.6774 1.0000 2.1534
0.0000 0.6129 8.2504 0.7097 1.0000 2.5924
0.0000 0.6129 2.8023 0.7419 1.0000 0.8527
0.0000 0.6129 3.1191 0.7742 1.0000 0.9144
0.0000 0.6129 9.0714 0.8065 1.0000 2.5521
0.0000 0.6129 8.1761 0.8387 1.0000 2.2001
0.0000 0.6129 4.9478 0.8710 1.0000 1.2719
0.0000 0.6129 8.7388 0.9032 1.0000 2.1415
0.0000 0.6129 7.8216 0.9355 1.0000 1.8238
0.0000 0.6129 1.6331 0.9677 1.0000 0.3618
0.0000 0.6129 9.2150 0.0000 1.0000 4.2488
0.0000 0.6129 9.1044 1.0000 0.0000 1.6475
0.0000 0.6129 7.5200 1.0000 1.0000 1.5814
0.0000 0.6452 5.0527 1.0000 0.0323 0.9015
0.0000 0.6452 6.7955 1.0000 0.0645 1.2376
0.0000 0.6452 5.7791 1.0000 0.0968 1.0661
0.0000 0.6452 6.2668 1.0000 0.1290 1.1624
0.0000 0.6452 7.8837 1.0000 0.1613 1.4724
0.0000 0.6452 6.8583 1.0000 0.1935 1.3039
0.0000 0.6452 6.0487 1.0000 0.2258 1.1791
0.0000 0.6452 7.0738 1.0000 0.2581 1.4145
0.0000 0.6452 6.3036 1.0000 0.2903 1.2954
0.0000 0.6452 6.5216 1.0000 0.3226 1.3805
0.0000 0.6452 6.1262 1.0000 0.3548 1.3362
0.0000 0.6452 6.1949 1.0000 0.3871 1.3908
0.0000 0.6452 1.6157 1.0000 0.4194 0.3734
0.0000 0.6452 1.0155 1.0000 0.4516 0.2417
0.0000 0.6452 9.8459 1.0000 0.4839 2.4043
0.0000 0.6452 1.4114 1.0000 0.5161 0.3536
0.0000 0.6452 3.3333 1.0000 0.5484 0.8561
0.0000 0.6452 5.1471 1.0000 0.5806 1.3485
0.0000 0.6452 8.0426 1.0000 0.6129 2.1419
0.0000 0.6452 1.5099 1.0000 0.6452 0.4085
0.0000 0.6452 6.5364 1.0000 0.6774 1.7852
0.0000 0.6452 7.2967 1.0000 0.7097 1.9617
0.0000 0.6452 3.8140 1.0000 0.7419 1.0126
0.0000 0.6452 6.2667 1.0000 0.7742 1.6374
0.0000 0.6452 8.6404 1.0000 0.8065 2.2108
0.0000 0.6452 5.1775 1.0000 0.8387 1.2925
0.0000 0.6452 8.8937 1.0000 0.8710 2.1619
0.0000 0.6452 2.4299 1.0000 0.9032 0.5728
0.0000 0.6452 9.4506 1.0000 0.9355 2.1496
0.0000 0.6452 9.7277 1.0000 0.9677 2.1284
0.0000 0.6452 3.6877 0.0323 1.0000 1.8083
0.0000 0.6452 6.0473 0.0645 1.0000 2.9397
0.0000 0.6452 6.4751 0.0968 1.0000 3.1030
0.0000 0.6452 2.1969 0.1290 1.0000 1.0324
0.0000 0.6452 2.7432 0.1613 1.0000 1.2580
0.0000 0.6452 1.2225 0.1935 1.0000 0.5447
0.0000 0.6452 8.1043 0.2258 1.0000 3.4945
0.0000 0.6452 5.3892 0.2581 1.0000 2.2409
0.0000 0.6452 4.1011 0.2903 1.0000 1.6394
0.0000 0.6452 9.0333 0.3226 1.0000 3.7905
0.0000 0.6452 5.9597 0.3548 1.0000 2.5046
0.0000 0.6452 1.7464 0.3871 1.0000 0.7290
0.0000 0.6452 2.8867 0.4194 1.0000 1.1823
0.0000 0.6452 8.8186 0.4516 1.0000 3.5244
0.0000 0.6452 7.7635 0.4839 1.0000 3.0110
0.0000 0.6452 2.1490 0.5161 1.0000 0.8055
0.0000 0.6452 5.3473 0.5484 1.0000 1.9313
0.0000 0.6452 9.0087 0.5806 1.0000 3.1383
0.0000 0.6452 2.0865 0.6129 1.0000 0.6990
0.0000 0.6452 6.9719 0.6452 1.0000 2.2457
0.0000 0.6452 9.1091 0.6774 1.0000 2.8611
0.0000 0.6452 7.8081 0.7097 1.0000 2.4161
0.0000 0.6452 5.5032 0.7419 1.0000 1.6665
0.0000 0.6452 4.8925 0.7742 1.0000 1.4305
0.0000 0.6452 3.2149 0.8065 1.0000 0.9035
0.0000 0.6452 4.8580 0.8387 1.0000 1.3059
0.0000 0.6452 2.6137 0.8710 1.0000 0.6709
0.0000 0.6452 5.7472 0.9032 1.0000 1.4051
0.0000 0.6452 9.5071 0.9355 1.0000 2.2110
0.0000 0.6452 5.0908 0.9677 1.0000 1.1248
0.0000 0.6452 8.6626 0.0000 1.0000 4.2603
0.0000 0.6452 9.0294 1.0000 0.0000 1.5645
0.0000 0.6452 6.2355 1.0000 1.0000 1.3078
0.0000 0.6774 3.6383 1.0000 0.0323 0.6171
0.0000 0.6774 3.6518 1.0000 0.0645 0.6326
0.0000 0.6774 7.0874 1.0000 0.0968 1.2474
0.0000 0.6774 8.1827 1.0000 0.1290 1.4672
0.0000 0.6774 8.1245 1.0000 0.1613 1.4882
0.0000 0.6774 6.2928 1.0000 0.1935 1.1800
0.0000 0.6774 7.1397 1.0000 0.2258 1.3703
0.0000 0.6774 7.8562 1.0000 0.2581 1.5515
0.0000 0.6774 7.8999 1.0000 0.2903 1.6065
0.0000 0.6774 9.0258 1.0000 0.3226 1.8908
0.0000 0.6774 1.9382 1.0000 0.3548 0.4188
0.0000 0.6774 1.4567 1.0000 0.3871 0.3238
0.0000 0.6774 1.7462 1.0000 0.4194 0.3996
0.0000 0.6774 8.8353 1.0000 0.4516 2.0807
0.0000 0.6774 2.0771 1.0000 0.4839 0.4998
0.0000 0.6774 2.9962 1.0000 0.5161 0.7389
0.0000 0.6774 1.8987 1.0000 0.5484 0.4802
0.0000 0.6774 2.1094 1.0000 0.5806 0.5444
0.0000 0.6774 9.5518 1.0000 0.6129 2.5112
0.0000 0.6774 2.1501 1.0000 0.6452 0.5766
0.0000 0.6774 3.0124 1.0000 0.6774 0.8141
0.0000 0.6774 5.7173 1.0000 0.7097 1.5312
0.0000 0.6774 5.4772 1.0000 0.7419 1.4476
0.0000 0.6774 8.3086 1.0000 0.7742 2.1598
0.0000 0.6774 4.6085 1.0000 0.8065 1.1754
0.0000 0.6774 8.9900 1.0000 0.8387 2.2353
0.0000 0.6774 6.5821 1.0000 0.8710 1.5924
0.0000 0.6774 1.9750 1.0000 0.9032 0.4629
0.0000 0.6774 6.1752 1.0000 0.9355 1.3975
0.0000 0.6774 6.9904 1.0000 0.9677 1.5199
0.0000 0.6774 2.6803 0.0323 1.0000 1.4015
0.0000 0.6774 7.3427 0.0645 1.0000 3.8029
0.0000 0.6774 6.5654 0.0968 1.0000 3.3476
0.0000 0.6774 7.2627 0.1290 1.0000 3.6251
0.0000 0.6774 2.6712 0.1613 1.0000 1.2985
0.0000 0.6774 8.9272 0.1935 1.0000 4.2069
0.0000 0.6774 5.6267 0.2258 1.0000 2.5600
0.0000 0.6774 6.5600 0.2581 1.0000 2.8713
0.0000 0.6774 1.9450 0.2903 1.0000 0.8165
0.0000 0.6774 3.2536 0.3226 1.0000 1.3065
0.0000 0.6774 5.1371 0.3548 1.0000 2.1592
0.0000 0.6774 2.3406 0.3871 1.0000 0.9805
0.0000 0.6774 5.7567 0.4194 1.0000 2.3854
0.0000 0.6774 3.9285 0.4516 1.0000 1.5908
0.0000 0.6774 3.8602 0.4839 1.0000 1.5176
0.0000 0.6774 8.8625 0.5161 1.0000 3.3743
0.0000 0.6774 8.1989 0.5484 1.0000 3.0084
0.0000 0.6774 1.3134 0.5806 1.0000 0.4640
0.0000 0.6774 4.3119 0.6129 1.0000 1.4635
0.0000 0.6774 2.5328 0.6452 1.0000 0.8256
0.0000 0.6774 7.8370 0.6774 1.0000 2.4573
0.0000 0.6774 9.9807 0.7097 1.0000 3.0631
0.0000 0.6774 3.6764 0.7419 1.0000 1.0947
0.0000 0.6774 6.7074 0.7742 1.0000 1.9321
0.0000 0.6774 4.8537 0.8065 1.0000 1.3509
0.0000 0.6774 9.5349 0.8387 1.0000 2.5446
0.0000 0.6774 9.5314 0.8710 1.0000 2.4280
0.0000 0.6774 1.2596 0.9032 1.0000 0.3058
0.0000 0.6774 6.8323 0.9355 1.0000 1.5778
0.0000 0.6774 7.4966 0.9677 1.0000 1.6435
0.0000 0.6774 1.6463 0.0000 1.0000 0.8636
0.0000 0.6774 3.8463 1.0000 0.0000 0.6360
0.0000 0.6774 8.8006 1.0000 1.0000 1.8313
0.0000 0.7097 3.8739 1.0000 0.0323 0.6259
0.0000 0.7097 1.1755 1.0000 0.0645 0.1961
0.0000 0.7097 1.6712 1.0000 0.0968 0.2860
0.0000 0.7097 9.0789 1.0000 0.1290 1.5880
0.0000 0.7097 3.8253 1.0000 0.1613 0.6850
0.0000 0.7097 8.1467 1.0000 0.1935 1.4944
0.0000 0.7097 4.6676 1.0000 0.2258 0.8762
0.0000 0.7097 9.3713 1.0000 0.2581 1.8135
0.0000 0.7097 7.9749 1.0000 0.2903 1.5851
0.0000 0.7097 8.1742 1.0000 0.3226 1.6757
0.0000 0.7097 1.8318 1.0000 0.3548 0.3880
0.0000 0.7097 6.3936 1.0000 0.3871 1.3964
0.0000 0.7097 2.6468 1.0000 0.4194 0.5970
0.0000 0.7097 5.2966 1.0000 0.4516 1.2292
0.0000 0.7097 4.4312 1.0000 0.4839 1.0557
0.0000 0.7097 4.0954 1.0000 0.5161 1.0017
0.0000 0.7097 1.4770 1.0000 0.5484 0.3702
0.0000 0.7097 6.2332 1.0000 0.5806 1.5960
0.0000 0.7097 6.0117 1.0000 0.6129 1.5695
0.0000 0.7097 3.6695 1.0000 0.6452 0.9797
0.0000 0.7097 7.5475 1.0000 0.6774 2.0221
0.0000 0.7097 5.9207 1.0000 0.7097 1.5739
0.0000 0.7097 9.3247 1.0000 0.7419 2.4487
0.0000 0.7097 8.0452 1.0000 0.7742 2.0807
0.0000 0.7097 8.8069 1.0000 0.8065 2.2302
0.0000 0.7097 6.8784 1.0000 0.8387 1.7005
0.0000 0.7097 3.0339 1.0000 0.8710 0.7294
0.0000 0.7097 4.7510 1.0000 0.9032 1.1052
0.0000 0.7097 5.9109 1.0000 0.9355 1.3262
0.0000 0.7097 5.3606 1.0000 0.9677 1.1544
0.0000 0.7097 6.8939 0.0323 1.0000 3.8436
0.0000 0.7097 5.0816 0.0645 1.0000 2.8034
0.0000 0.7097 5.0551 0.0968 1.0000 2.7411
0.0000 0.7097 3.2822 0.1290 1.0000 1.7386
0.0000 0.7097 4.5022 0.1613 1.0000 2.3171
0.0000 0.7097 2.7076 0.1935 1.0000 1.3475
0.0000 0.7097 7.8970 0.2258 1.0000 3.7844
0.0000 0.7097 9.6157 0.2581 1.0000 4.4217
0.0000 0.7097 6.7501 0.2903 1.0000 2.9695
0.0000 0.7097 2.9264 0.3226 1.0000 1.2285
0.0000 0.7097 3.3704 0.3548 1.0000 1.3473
0.0000 0.7097 8.7313 0.3871 1.0000 3.6353
0.0000 0.7097 2.0545 0.4194 1.0000 0.8527
0.0000 0.7097 5.9658 0.4516 1.0000 2.4346
0.0000 0.7097 4.1884 0.4839 1.0000 1.6610
0.0000 0.7097 9.0658 0.5161 1.0000 3.4859
0.0000 0.7097 4.4350 0.5484 1.0000 1.6403
0.0000 0.7097 7.1256 0.5806 1.0000 2.5385
0.0000 0.7097 8.4170 0.6129 1.0000 2.8798
0.0000 0.7097 2.1563 0.6452 1.0000 0.7080
0.0000 0.7097 1.8735 0.6774 1.0000 0.5889
0.0000 0.7097 5.7069 0.7097 1.0000 1.7262
0.0000 0.7097 4.3029 0.7419 1.0000 1.2675
0.0000 0.7097 7.5653 0.7742 1.0000 2.1515
0.0000 0.7097 6.6546 0.8065 1.0000 1.8167
0.0000 0.7097 6.8986 0.8387 1.0000 1.8078
0.0000 0.7097 7.0862 0.8710 1.0000 1.7780
0.0000 0.7097 2.0158 0.9032 1.0000 0.4830
0.0000 0.7097 9.9471 0.9355 1.0000 2.2698
0.0000 0.7097 5.7627 0.9677 1.0000 1.2499
0.0000 0.7097 3.1638 0.0000 1.0000 1.7703
0.0000 0.7097 7.7568 1.0000 0.0000 1.2210
0.0000 0.7097 3.1452 1.0000 1.0000 0.6468
0.0000 0.7419 6.0958 1.0000 0.0323 0.9540
0.0000 0.7419 1.1640 1.0000 0.0645 0.1872
0.0000 0.7419 5.5456 1.0000 0.0968 0.9141
0.0000 0.7419 1.5889 1.0000 0.1290 0.2682
0.0000 0.7419 4.9572 1.0000 0.1613 0.8602
0.0000 0.7419 7.3436 1.0000 0.1935 1.3105
0.0000 0.7419 3.9716 1.0000 0.2258 0.7269
0.0000 0.7419 7.1223 1.0000 0.2581 1.3484
